epoch,train_loss,val_loss,val_accuracy,val_max_pairwise_gap,val_logit_std,val_constraint_satisfied,lr,epoch_time_sec
0,0.6614996051225137,0.6464921832084656,0.6329646706581116,0.0005076900124549866,0.5852492451667786,True,0.0001,202.85
1,0.6346131204620121,0.631183385848999,0.6497564911842346,0.0005107000470161438,0.6837756633758545,True,0.0001,211.27
2,0.61591213603658,0.6092439889907837,0.6727374196052551,0.0005633458495140076,0.7734590172767639,True,0.0001,211.64
3,0.5861904791959628,0.5736031532287598,0.7111403942108154,0.00052681565284729,0.9051199555397034,True,0.0001,230.11
4,0.5420815472527751,0.5307636260986328,0.7400060892105103,0.0004990622401237488,1.1296918392181396,True,0.0001,239.57
5,0.49761148864828697,0.49109551310539246,0.7693790793418884,0.0005164444446563721,1.4057211875915527,True,0.0001,238.89
6,0.4635285083703169,0.4666402339935303,0.7816558480262756,0.0005510896444320679,1.6649764776229858,True,0.0001,229.76
7,0.43954343814549485,0.4444548487663269,0.792055606842041,0.0005351938307285309,1.8361477851867676,True,0.0001,224.93
8,0.42173902167109995,0.4320279359817505,0.7986505627632141,0.0005408525466918945,1.9416838884353638,True,0.0001,218.01
9,0.4078904831972648,0.4714371860027313,0.7845475077629089,0.0004894137382507324,2.067601442337036,True,0.0001,219.39
10,0.39644668627911667,0.41210252046585083,0.8116883039474487,0.0005742311477661133,2.1763410568237305,True,0.0001,239.18
11,0.38641580085116106,0.40374165773391724,0.8175223469734192,0.0005831718444824219,2.32031512260437,True,0.0001,216.93
12,0.3813810631515473,0.41243165731430054,0.8078835010528564,0.0005917549133300781,2.3202359676361084,True,0.0001,224.97
13,0.3729692923741078,0.3882884681224823,0.8225446343421936,0.0006408989429473877,2.4615259170532227,True,0.0001,226.83
14,0.36698184323123123,0.3873552978038788,0.8231026530265808,0.0005823671817779541,2.395610809326172,True,0.0001,223.45
