epoch,train_loss,val_loss,val_accuracy,val_max_pairwise_gap,val_logit_std,val_constraint_satisfied,lr,epoch_time_sec
0,73.1617750833928,0.6925223469734192,0.5176542401313782,7.353723049163818e-06,0.00042062316788360476,True,0.0001,569.22
1,0.713282163481613,0.692535400390625,0.5176542401313782,3.7103891372680664e-06,5.744773807236925e-05,True,0.0001,558.91
2,0.6957289330892754,0.6925479173660278,0.5176542401313782,6.854534149169922e-07,1.1616381925705355e-05,True,8e-05,574.84
