epoch,train_loss,val_loss,val_accuracy,val_max_pairwise_gap,val_logit_std,val_constraint_satisfied,lr,epoch_time_sec
0,0.5654542953607875,0.5251329496725282,0.7238805970149254,8.115172386169434e-05,1.578120470046997,True,0.0001,393.0
1,0.5234828251238135,0.5065437897817412,0.7365904850746269,5.054473876953125e-05,1.6663527488708496,True,0.0001,394.06
2,0.5060297343727012,0.4979092038389462,0.7470848880597015,5.125999450683594e-05,1.8391307592391968,True,0.0001,393.74
3,0.4960556613596398,0.4880318356983697,0.7504664179104478,0.00011089444160461426,1.856605052947998,False,0.0001,394.4
4,0.4892368534417771,0.4851183766749368,0.7561800373134329,7.480382919311523e-05,1.9137989282608032,True,0.0001,393.62
5,0.48203871035810764,0.48404088393965766,0.7601445895522388,9.78708267211914e-05,1.8553080558776855,True,0.0001,393.59
6,0.4743952606797023,0.4751359860398876,0.7672574626865671,0.00010231137275695801,1.9919230937957764,False,0.0001,399.09
7,0.47082299268108674,0.47581225277772593,0.7681902985074627,0.00013005733489990234,2.096015214920044,False,0.0001,397.25
8,0.46506651932578563,0.47134487308673007,0.7729710820895522,0.0001506805419921875,2.102581739425659,False,0.0001,397.96
9,0.4600152821082787,0.46463091426820896,0.7764692164179104,0.00011986494064331055,2.1197564601898193,False,0.0001,398.41
10,0.45659383456108016,0.4593727344007634,0.7824160447761194,0.00016176700592041016,2.161264419555664,False,0.0001,398.6
11,0.45239472403902137,0.4575861020764308,0.7820662313432836,0.00015670061111450195,2.201286554336548,False,0.0001,397.24
12,0.4491313943036867,0.45574119375712835,0.7857975746268657,0.00015208125114440918,2.1586263179779053,False,0.0001,395.61
13,0.444518906533816,0.4614998965121027,0.7835820895522388,0.0001404285430908203,2.220339298248291,False,0.0001,399.02
14,0.44435557297297884,0.450851353691585,0.7862639925373134,0.00011971592903137207,2.148458480834961,False,0.0001,395.24
15,0.44017070003331,0.4519971395606425,0.7880130597014925,0.00017461180686950684,2.3463728427886963,False,0.0001,393.66
16,0.437269301837301,0.4500885147656967,0.7901119402985075,0.00015473365783691406,2.2878479957580566,False,0.0001,393.62
17,0.43428696596563743,0.44859976599465556,0.7913945895522388,9.995698928833008e-05,2.211841106414795,True,0.0001,394.84
18,0.431595389821455,0.4509853182443932,0.7912779850746269,0.00012797117233276367,2.2768959999084473,False,0.0001,394.48
19,0.4280908898571246,0.4460033298428379,0.7924440298507462,0.00017121434211730957,2.275486946105957,False,0.0001,394.42
20,0.4295593500137329,0.4489265337808808,0.7946595149253731,0.00019997358322143555,2.398756504058838,False,0.0001,393.81
21,0.42622959393585846,0.45766188893745197,0.7945429104477612,0.00015944242477416992,2.3399715423583984,False,8e-05,394.02
22,0.42242698403219087,0.44130116879050413,0.7961753731343284,0.00011181831359863281,2.3663415908813477,False,8e-05,395.01
23,0.4188681204722237,0.44343504621021784,0.7964085820895522,0.00016117095947265625,2.380953550338745,False,8e-05,397.13
24,0.41741748269164114,0.440350981790628,0.7971082089552238,0.00018030405044555664,2.3505938053131104,False,8e-05,398.18
25,0.4155404317653042,0.451813372213449,0.7979244402985075,0.00017118453979492188,2.426403760910034,False,8e-05,398.99
26,0.41631467270929434,0.4405895231375054,0.7990904850746269,0.00021508336067199707,2.4075264930725098,False,6.400000000000001e-05,400.91
27,0.40950980611231136,0.4397731632439058,0.8018889925373134,0.0002295374870300293,2.4605839252471924,False,6.400000000000001e-05,398.79
28,0.4108894272097226,0.4456590511905613,0.7994402985074627,0.00020372867584228516,2.4342751502990723,False,6.400000000000001e-05,398.5
29,0.4091363879064425,0.4394454666927679,0.8004897388059702,0.00017154216766357422,2.408465623855591,False,6.400000000000001e-05,397.91
30,0.4057527182039565,0.4404412232228179,0.8018889925373134,0.00017258524894714355,2.488447904586792,False,6.400000000000001e-05,402.62
31,0.4056512763347532,0.4392850261125992,0.8031716417910447,0.00018012523651123047,2.4979541301727295,False,6.400000000000001e-05,401.58
32,0.403052117094422,0.44059159640055984,0.8014225746268657,0.00015753507614135742,2.5267326831817627,False,6.400000000000001e-05,394.79
33,0.4007559108420937,0.4439929229999656,0.8023554104477612,0.0001862645149230957,2.4733200073242188,False,5.120000000000001e-05,398.14
34,0.39684660216466155,0.441696630929833,0.8036380597014925,0.00017493963241577148,2.5320792198181152,False,5.120000000000001e-05,393.43
