epoch,train_loss,val_loss,val_accuracy,val_max_pairwise_gap,val_logit_std,val_constraint_satisfied,lr,epoch_time_sec
0,1761.8924007343405,0.6899628817145504,0.5398787313432836,3.516674041748047e-05,0.00025785478646866977,True,0.0001,288.53
1,0.7247684456169654,0.6899637135107126,0.5398787313432836,3.56137752532959e-06,2.636169665493071e-05,True,0.0001,282.78
2,0.7028920844111705,0.6899643860646149,0.5398787313432836,7.3462724685668945e-06,6.07353649684228e-05,True,8e-05,289.03
3,0.6990424627354147,0.6899646271520586,0.5398787313432836,5.5283308029174805e-06,4.619216633727774e-05,True,8e-05,295.23
